apply	target_kind	structure_path	component_offset	expected_field_name	expected_component_type	expected_comment	proposed_vtable_type	proposed_field_name	table_address	slot_count	signature_function_address	signature_function	confidence	evidence
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	36	vfunc_24	pointer:/void	slot 0x24 -> 00401438 thunk_FUN_00419bf0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_24		0	00419BF0	FUN_00419bf0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	40	vfunc_28	pointer:/void	slot 0x28 -> 00404232 thunk_FUN_00419db0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_28		0	00419DB0	FUN_00419db0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	44	vfunc_2C	pointer:/void	slot 0x2C -> 0040312F thunk_FUN_005823b0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_2C		0	005823B0	FUN_005823b0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	48	vfunc_30	pointer:/void	slot 0x30 -> 00404F70 thunk_FUN_0041ab60	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_30		0	0041AB60	FUN_0041ab60	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	52	vfunc_34	pointer:/void	slot 0x34 -> 00402D2E thunk_FUN_0041ab90	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_34		0	0041AB90	FUN_0041ab90	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	56	vfunc_38	pointer:/void	slot 0x38 -> 00404DE5 thunk_FUN_0041abc0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_38		0	0041ABC0	FUN_0041abc0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	60	vfunc_3C	pointer:/void	slot 0x3C -> 004056DC thunk_FUN_0041abf0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_3C		0	0041ABF0	FUN_0041abf0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	64	vfunc_40	pointer:/void	slot 0x40 -> 0040295A thunk_FUN_0041ac40	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_40		0	0041AC40	FUN_0041ac40	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	68	vfunc_44	pointer:/void	slot 0x44 -> 004050BF thunk_FUN_0041ac90	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_44		0	0041AC90	FUN_0041ac90	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	72	vfunc_48	pointer:/void	slot 0x48 -> 004014E7 thunk_FUN_0041acc0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_48		0	0041ACC0	FUN_0041acc0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	76	vfunc_4C	pointer:/void	slot 0x4C -> 00404FC0 thunk_FUN_0041acf0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_4C		0	0041ACF0	FUN_0041acf0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	80	vfunc_50	pointer:/void	slot 0x50 -> 00405B41 thunk_FUN_0041ad20	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_50		0	0041AD20	FUN_0041ad20	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	84	vfunc_54	pointer:/void	slot 0x54 -> 004039F9 thunk_FUN_0041ad50	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_54		0	0041AD50	FUN_0041ad50	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	88	vfunc_58	pointer:/void	slot 0x58 -> 00404444 thunk_FUN_0041ad80	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_58		0	0041AD80	FUN_0041ad80	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	92	vfunc_5C	pointer:/void	slot 0x5C -> 00404624 thunk_FUN_0041adb0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_5C		0	0041ADB0	FUN_0041adb0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	96	vfunc_60	pointer:/void	slot 0x60 -> 004045B6 thunk_FUN_0041ade0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_60		0	0041ADE0	FUN_0041ade0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	100	vfunc_64	pointer:/void	slot 0x64 -> 004054F7 thunk_FUN_0041ae10	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_64		0	0041AE10	FUN_0041ae10	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	104	vfunc_68	pointer:/void	slot 0x68 -> 00401780 thunk_FUN_0041ae40	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_68		0	0041AE40	FUN_0041ae40	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	108	vfunc_6C	pointer:/void	slot 0x6C -> 004039C2 thunk_FUN_0041ae80	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_6C		0	0041AE80	FUN_0041ae80	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	112	vfunc_70	pointer:/void	slot 0x70 -> 0040572C thunk_FUN_0041aec0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_70		0	0041AEC0	FUN_0041aec0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	116	vfunc_74	pointer:/void	slot 0x74 -> 00402BF8 thunk_FUN_0041aea0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_74		0	0041AEA0	FUN_0041aea0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	120	vfunc_78	pointer:/void	slot 0x78 -> 0040349F thunk_FUN_0041c2c0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_78		0	0041C2C0	FUN_0041c2c0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	124	vfunc_7C	pointer:/void	slot 0x7C -> 00405501 thunk_FUN_0041c2e0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_7C		0	0041C2E0	FUN_0041c2e0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	128	vfunc_80	pointer:/void	slot 0x80 -> 0040411F thunk_FUN_0041c300	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_80		0	0041C300	FUN_0041c300	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	132	vfunc_84	pointer:/void	slot 0x84 -> 004054D9 thunk_FUN_0041c320	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_84		0	0041C320	FUN_0041c320	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	136	vfunc_88	pointer:/void	slot 0x88 -> 004045DE thunk_FUN_0041c340	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_88		0	0041C340	FUN_0041c340	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	140	vfunc_8C	pointer:/void	slot 0x8C -> 00405D26 thunk_FUN_0041c360	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_8C		0	0041C360	FUN_0041c360	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	144	vfunc_90	pointer:/void	slot 0x90 -> 0040574F thunk_FUN_0041c380	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_90		0	0041C380	FUN_0041c380	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	148	vfunc_94	pointer:/void	slot 0x94 -> 00403931 thunk_FUN_0041d5e0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_94		0	0041D5E0	FUN_0041d5e0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	152	vfunc_98	pointer:/void	slot 0x98 -> 00403846 thunk_FUN_0041d600	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_98		0	0041D600	FUN_0041d600	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	156	vfunc_9C	pointer:/void	slot 0x9C -> 00401F23 thunk_FUN_0041d760	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_9C		0	0041D760	FUN_0041d760	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	160	vfunc_A0	pointer:/void	slot 0xA0 -> 0040574A thunk_FUN_0041d780	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_A0		0	0041D780	FUN_0041d780	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	164	vfunc_A4	pointer:/void	slot 0xA4 -> 0040229D thunk_FUN_0041d7a0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_A4		0	0041D7A0	FUN_0041d7a0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	168	vfunc_A8	pointer:/void	slot 0xA8 -> 00404EA8 thunk_FUN_0041d7c0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_A8		0	0041D7C0	FUN_0041d7c0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	172	vfunc_AC	pointer:/void	slot 0xAC -> 00405BE6 thunk_FUN_0041d7e0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_AC		0	0041D7E0	FUN_0041d7e0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	176	vfunc_B0	pointer:/void	slot 0xB0 -> 00404E03 thunk_FUN_0041d800	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_B0		0	0041D800	FUN_0041d800	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	180	vfunc_B4	pointer:/void	slot 0xB4 -> 00403D3C thunk_FUN_0041d820	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_B4		0	0041D820	FUN_0041d820	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	184	vfunc_B8	pointer:/void	slot 0xB8 -> 00401F28 thunk_FUN_0041d860	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_B8		0	0041D860	FUN_0041d860	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	188	vfunc_BC	pointer:/void	slot 0xBC -> 004018D9 thunk_FUN_0041d8a0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_BC		0	0041D8A0	FUN_0041d8a0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	192	vfunc_C0	pointer:/void	slot 0xC0 -> 00405E02 thunk_FUN_0041d8c0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_C0		0	0041D8C0	FUN_0041d8c0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	196	vfunc_C4	pointer:/void	slot 0xC4 -> 00404ECB thunk_FUN_00418ce0	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_C4		0	00418CE0	FUN_00418ce0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	200	vfunc_C8	pointer:/void	slot 0xC8 -> 00403AEE thunk_FUN_00418d00	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_C8		0	00418D00	FUN_00418d00	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	204	vfunc_CC	pointer:/void	slot 0xCC -> 004034D6 thunk_FUN_004d7010	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_CC		0	004D7010	FUN_004d7010	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	208	vfunc_D0	pointer:/void	slot 0xD0 -> 0040167C thunk_FUN_004d7040	/SubmarineTitans/Recovered/VTables/STJellyManCVTable	vfunc_D0		0	004D7040	FUN_004d7040	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	4	vfunc_04	pointer:/void	slot 0x4 -> 00402964 thunk_FUN_00415b10	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_04		0	00415B10	FUN_00415b10	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	8	vfunc_08	pointer:/void	slot 0x8 -> 00404F25 thunk_FUN_0041e510	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_08		0	0041E510	FUN_0041e510	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	12	vfunc_0C	pointer:/void	slot 0xC -> 00402EC3 thunk_FUN_004189b0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_0C		0	004189B0	FUN_004189b0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	16	vfunc_10	pointer:/void	slot 0x10 -> 00402AFE thunk_FUN_004168d0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_10		0	004168D0	FUN_004168d0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	20	vfunc_14	pointer:/void	slot 0x14 -> 004036AC thunk_FUN_00416db0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_14		0	00416DB0	FUN_00416db0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	24	vfunc_18	pointer:/void	slot 0x18 -> 00404BCE thunk_FUN_00417f30	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_18		0	00417F30	FUN_00417f30	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	32	vfunc_20	pointer:/void	slot 0x20 -> 00404DD1 thunk_FUN_00419a90	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_20		0	00419A90	FUN_00419a90	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	36	vfunc_24	pointer:/void	slot 0x24 -> 00401438 thunk_FUN_00419bf0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_24		0	00419BF0	FUN_00419bf0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	40	vfunc_28	pointer:/void	slot 0x28 -> 00404232 thunk_FUN_00419db0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_28		0	00419DB0	FUN_00419db0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	44	vfunc_2C	pointer:/void	slot 0x2C -> 00401546 thunk_FUN_005861d0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_2C		0	005861D0	FUN_005861d0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	48	vfunc_30	pointer:/void	slot 0x30 -> 00404F70 thunk_FUN_0041ab60	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_30		0	0041AB60	FUN_0041ab60	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	52	vfunc_34	pointer:/void	slot 0x34 -> 00402D2E thunk_FUN_0041ab90	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_34		0	0041AB90	FUN_0041ab90	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	56	vfunc_38	pointer:/void	slot 0x38 -> 00404DE5 thunk_FUN_0041abc0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_38		0	0041ABC0	FUN_0041abc0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	60	vfunc_3C	pointer:/void	slot 0x3C -> 004056DC thunk_FUN_0041abf0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_3C		0	0041ABF0	FUN_0041abf0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	64	vfunc_40	pointer:/void	slot 0x40 -> 0040295A thunk_FUN_0041ac40	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_40		0	0041AC40	FUN_0041ac40	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	68	vfunc_44	pointer:/void	slot 0x44 -> 004050BF thunk_FUN_0041ac90	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_44		0	0041AC90	FUN_0041ac90	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	72	vfunc_48	pointer:/void	slot 0x48 -> 004014E7 thunk_FUN_0041acc0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_48		0	0041ACC0	FUN_0041acc0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	76	vfunc_4C	pointer:/void	slot 0x4C -> 00404FC0 thunk_FUN_0041acf0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_4C		0	0041ACF0	FUN_0041acf0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	80	vfunc_50	pointer:/void	slot 0x50 -> 00405B41 thunk_FUN_0041ad20	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_50		0	0041AD20	FUN_0041ad20	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	84	vfunc_54	pointer:/void	slot 0x54 -> 004039F9 thunk_FUN_0041ad50	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_54		0	0041AD50	FUN_0041ad50	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	88	vfunc_58	pointer:/void	slot 0x58 -> 00404444 thunk_FUN_0041ad80	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_58		0	0041AD80	FUN_0041ad80	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	92	vfunc_5C	pointer:/void	slot 0x5C -> 00404624 thunk_FUN_0041adb0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_5C		0	0041ADB0	FUN_0041adb0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	96	vfunc_60	pointer:/void	slot 0x60 -> 004045B6 thunk_FUN_0041ade0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_60		0	0041ADE0	FUN_0041ade0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	100	vfunc_64	pointer:/void	slot 0x64 -> 004054F7 thunk_FUN_0041ae10	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_64		0	0041AE10	FUN_0041ae10	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	104	vfunc_68	pointer:/void	slot 0x68 -> 00401780 thunk_FUN_0041ae40	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_68		0	0041AE40	FUN_0041ae40	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	108	vfunc_6C	pointer:/void	slot 0x6C -> 004039C2 thunk_FUN_0041ae80	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_6C		0	0041AE80	FUN_0041ae80	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	112	vfunc_70	pointer:/void	slot 0x70 -> 0040572C thunk_FUN_0041aec0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_70		0	0041AEC0	FUN_0041aec0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	116	vfunc_74	pointer:/void	slot 0x74 -> 00402BF8 thunk_FUN_0041aea0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_74		0	0041AEA0	FUN_0041aea0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	120	vfunc_78	pointer:/void	slot 0x78 -> 0040349F thunk_FUN_0041c2c0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_78		0	0041C2C0	FUN_0041c2c0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	124	vfunc_7C	pointer:/void	slot 0x7C -> 00405501 thunk_FUN_0041c2e0	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_7C		0	0041C2E0	FUN_0041c2e0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	128	vfunc_80	pointer:/void	slot 0x80 -> 0040411F thunk_FUN_0041c300	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_80		0	0041C300	FUN_0041c300	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	132	vfunc_84	pointer:/void	slot 0x84 -> 004054D9 thunk_FUN_0041c320	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_84		0	0041C320	FUN_0041c320	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	136	vfunc_88	pointer:/void	slot 0x88 -> 004045DE thunk_FUN_0041c340	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_88		0	0041C340	FUN_0041c340	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STLBombCVTable	140	vfunc_8C	pointer:/void	slot 0x8C -> 00405D26 thunk_FUN_0041c360	/SubmarineTitans/Recovered/VTables/STLBombCVTable	vfunc_8C		0	0041C360	FUN_0041c360	review	slot target prototype is not yet trusted
